EPI_ISL_710412|hCoV-19/USA/TX-DSHS-1772/2020|2020-06-20|USA	2020-06-20
EPI_ISL_721950|hCoV-19/Switzerland/ZH-ETHZ-380368/2020|2020-11-22|Switzerland	2020-11-22
EPI_ISL_724851|hCoV-19/England/NORT-1B6328F/2020|2020-12-05|England	2020-12-05
EPI_ISL_730012|hCoV-19/Nigeria/BO-CV347/2020|2020-05-17|Nigeria	2020-05-17
EPI_ISL_730025|hCoV-19/Nigeria/FC-CV362/2020|2020-07-07|Nigeria	2020-07-07
EPI_ISL_730649|hCoV-19/France/ARA-104848/2020|2020-11-10|France	2020-11-10
EPI_ISL_732663|hCoV-19/Russia/MOS-CRIE-13385391/2020|2020-11-06|Russia	2020-11-06
EPI_ISL_737061|hCoV-19/Finland/S12A1/2020|2020-09-10|Finland	2020-09-10
EPI_ISL_744659|hCoV-19/Luxembourg/LNS7948120/2020|2020-11-02|Luxembourg	2020-11-02
EPI_ISL_744845|hCoV-19/Luxembourg/LNS9084900/2020|2020-11-24|Luxembourg	2020-11-24
EPI_ISL_747927|hCoV-19/Denmark/DCGC-20010/2020|2020-12-07|Denmark	2020-12-07
EPI_ISL_753324|hCoV-19/USA/CA-CHLA-PLM97759218/2020|2020-11-01|USA	2020-11-01
EPI_ISL_753764|hCoV-19/Germany/BE-ChVir-W1532-5774/2020|2020-04-05|Germany	2020-04-05
EPI_ISL_753770|hCoV-19/Germany/BB-ChVir-D932-5620/2020|2020-03-14|Germany	2020-03-14
EPI_ISL_754229|hCoV-19/Belarus/MI-RII-MH11337S/2020|2020-04-24|Belarus	2020-04-24
EPI_ISL_754234|hCoV-19/Belarus/VI-RII-MH11358S/2020|2020-10-22|Belarus	2020-10-22
EPI_ISL_765722|hCoV-19/USA/MA-MGH-03155/2020|2020-09-10|USA	2020-09-10
EPI_ISL_775318|hCoV-19/Norway/4694/2020|2020-10-07|Norway	2020-10-07
EPI_ISL_775775|hCoV-19/Germany/HH-hpi-p1651/2020|2020-03-17|Germany	2020-03-17
EPI_ISL_776010|hCoV-19/Germany/HH-hpi-p1504/2020|2020-03-14|Germany	2020-03-14
EPI_ISL_778819|hCoV-19/Ireland/D-NVRL-AIIDV1263v1/2020|2020-10-23|Ireland	2020-10-23
EPI_ISL_779712|hCoV-19/Italy/LOM-UniMI08/2020|2020-02-24|Italy	2020-02-24
EPI_ISL_796017|hCoV-19/Hebei/IVDC-03-05/2021|2021-01-02|Hebei	2021-01-02
EPI_ISL_806340|hCoV-19/Canada/AB-76587/2020|2020-03-15|Canada	2020-03-15
EPI_ISL_806595|hCoV-19/Kenya/C39515/2020|2020-08-03|Kenya	2020-08-03
EPI_ISL_812233|hCoV-19/USA/ND-NDDH-0001/2020|2020-06-02|USA	2020-06-02
EPI_ISL_814416|hCoV-19/Wales/PHWC-4A6F92/2020|2020-11-25|Wales	2020-11-25
EPI_ISL_826613|hCoV-19/USA/NY-AECOM_031/2020|2020-04-15|USA	2020-04-15
EPI_ISL_826805|hCoV-19/Ecuador/EC-G-2565/2020|2020-03-23|Ecuador	2020-03-23
EPI_ISL_831148|hCoV-19/Spain/MD-IBV-99013265/2020|2020-09-11|Spain	2020-09-11
EPI_ISL_837751|hCoV-19/Mexico/CMX-INER-0155/2020|2020-07-02|Mexico	2020-07-02
EPI_ISL_855362|hCoV-19/Mayotte/IPP00169/2021|2021-01-05|Mayotte	2021-01-05
EPI_ISL_855367|hCoV-19/Mayotte/IPP00174/2021|2021-01-06|Mayotte	2021-01-06
EPI_ISL_876038|hCoV-19/USA/NY-AECOM_109/2020|2020-07-28|USA	2020-07-28
EPI_ISL_882747|hCoV-19/Italy/CAM-CRGS-241/2020|2020-10-06|Italy	2020-10-06
EPI_ISL_889356|hCoV-19/Czech_Republic/IAB20_016_031/2020|2020-08-06|Czech_Republic	2020-08-06
EPI_ISL_891230|hCoV-19/Romania/RO_IOCN38/2020|2020-07-19|Romania	2020-07-19
EPI_ISL_959902|hCoV-19/Germany/HH-HPI-p2920/2020|2020-08-07|Germany	2020-08-07
EPI_ISL_968263|hCoV-19/Canada/BC-BCCDC-3565/2020|2020-06-24|Canada	2020-06-24
EPI_ISL_976938|hCoV-19/USA/MA-Broad_UMMS-00220/2020|2020-08-18|USA	2020-08-18
EPI_ISL_1009016|hCoV-19/Lebanon/LAU-R87/2020|2020-09-01|Lebanon	2020-09-01
EPI_ISL_1014687|hCoV-19/Iran/Tehran-055M/2020|2020-08-17|Iran	2020-08-17
EPI_ISL_1015305|hCoV-19/France/IDF_PSL_722/2020|2020-10-23|France	2020-10-23
EPI_ISL_1055383|hCoV-19/India/MH-ICMR-C300/2020|2020-03-10|India	2020-03-10
EPI_ISL_1072960|hCoV-19/South_Africa/N00165/2020|2020-04-11|South_Africa	2020-04-11
EPI_ISL_1092100|hCoV-19/Germany/BAV-PL-virotum_DZBZW/2020|2020-06-19|Germany	2020-06-19
EPI_ISL_1111276|hCoV-19/Peru/LIM-INS-378/2020|2020-05-07|Peru	2020-05-07
EPI_ISL_1113069|hCoV-19/Belgium/ULG-12466/2021|2021-02-09|Belgium	2021-02-09
EPI_ISL_1113459|hCoV-19/USA/AZ-TG724336/2020|2020-04-17|USA	2020-04-17
EPI_ISL_1145037|hCoV-19/Germany/HB-RKI-I-014899/2020|2020-02-02|Germany	2020-02-02
EPI_ISL_1195353|hCoV-19/Germany/BW-FR0586/2020|2020-12-02|Germany	2020-12-02
EPI_ISL_1239429|hCoV-19/Finland/24MS1A6/2020|2020-03-24|Finland	2020-03-24
EPI_ISL_1301682|hCoV-19/Mexico/AGU-InDRE-IBT-43/2020|2020-04-09|Mexico	2020-04-09
EPI_ISL_1301696|hCoV-19/Mexico/ROO-InDRE-IBT-11/2020|2020-06-02|Mexico	2020-06-02
EPI_ISL_1335803|hCoV-19/Kazakhstan/124921/2020|2020-03-01|Kazakhstan	2020-03-01
EPI_ISL_1347896|hCoV-19/Angola/KRISP-K009705/2020|2020-06-26|Angola	2020-06-26
EPI_ISL_1361098|hCoV-19/Switzerland/SO-ETHZ-531437/2020|2020-11-08|Switzerland	2020-11-08
EPI_ISL_1392875|hCoV-19/USA/MO-MSPHL-000515/2020|2020-04-19|USA	2020-04-19
EPI_ISL_1398364|hCoV-19/Iran/AK-SARS-27/2020|2020-06-15|Iran	2020-06-15
EPI_ISL_1482724|hCoV-19/USA/SC-MUSC-0476/2020|2020-06-27|USA	2020-06-27
EPI_ISL_1494524|hCoV-19/USA/IL-IDPH-WIN-S-0002001/2020|2020-08-27|USA	2020-08-27
EPI_ISL_1498929|hCoV-19/Slovenia/66807/2020|2020-08-09|Slovenia	2020-08-09
EPI_ISL_1501744|hCoV-19/USA/IL-LCH-0052/2020|2020-04-06|USA	2020-04-06
EPI_ISL_1502836|hCoV-19/Panama/GMI-PA339770/2020|2020-04-12|Panama	2020-04-12
EPI_ISL_1502839|hCoV-19/Panama/GMI-PA340863/2020|2020-04-14|Panama	2020-04-14
EPI_ISL_1502840|hCoV-19/Panama/GMI-PA341357/2020|2020-04-15|Panama	2020-04-15
EPI_ISL_1511028|hCoV-19/Slovenia/35912/2020|2020-06-06|Slovenia	2020-06-06
EPI_ISL_1523526|hCoV-19/USA/OR-OSPHL00196/2020|2020-03-16|USA	2020-03-16
EPI_ISL_1534645|hCoV-19/Peru/LIM-INS-869/2020|2020-11-30|Peru	2020-11-30
EPI_ISL_1586661|hCoV-19/Iceland/733/2020|2020-03-30|Iceland	2020-03-30
EPI_ISL_1603195|hCoV-19/Spain/CL-COV00781/2020|2020-02-07|Spain	2020-02-07
EPI_ISL_1618819|hCoV-19/Sweden/3219964479/2020|2020-12-11|Sweden	2020-12-11
EPI_ISL_1618826|hCoV-19/Sweden/6743047950/2020|2020-12-01|Sweden	2020-12-01
EPI_ISL_1652320|hCoV-19/USA/IL-IDPH-MAR-C-001350/2020|2020-06-05|USA	2020-06-05
EPI_ISL_1652375|hCoV-19/USA/IL-IDPH-WHS-S-000714/2020|2020-05-16|USA	2020-05-16
EPI_ISL_1692830|hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-9497/2020|2020-09-02|Italy	2020-09-02
EPI_ISL_1712699|hCoV-19/Qatar/QA-QU_02-2-44/2020|2020-03-13|Qatar	2020-03-13
EPI_ISL_1854612|hCoV-19/Armenia/UW-ARM19/2020|2020-08-03|Armenia	2020-08-03
EPI_ISL_413586|hCoV-19/Netherlands/Tilburg_1363354/2020|2020-02-27|Netherlands	2020-02-27
EPI_ISL_413588|hCoV-19/Netherlands/Utrecht_1363564/2020|2020-03-01|Netherlands	2020-03-01
EPI_ISL_417331|hCoV-19/USA/CA-CDPH-UC27/2020|2020-03-13|USA	2020-03-13
EPI_ISL_417757|hCoV-19/Iceland/62/2020|2020-03-06|Iceland	2020-03-06
EPI_ISL_417971|hCoV-19/USA/UT-028/2020|2020-03-19|USA	2020-03-19
EPI_ISL_418206|hCoV-19/Senegal/003/2020|2020-02-28|Senegal	2020-02-28
EPI_ISL_418219|hCoV-19/France/BRE-1623/2020|2020-02-26|France	2020-02-26
EPI_ISL_418668|hCoV-19/England/20110136302/2020|2020-03-09|England	2020-03-09
EPI_ISL_419753|hCoV-19/Australia/VIC34/2020|2020-03-10|Australia	2020-03-10
EPI_ISL_419771|hCoV-19/Australia/VIC59/2020|2020-03-13|Australia	2020-03-13
EPI_ISL_419947|hCoV-19/Australia/VIC252/2020|2020-03-21|Australia	2020-03-21
EPI_ISL_420756|hCoV-19/England/20140039404/2020|2020-03-27|England	2020-03-27
EPI_ISL_420926|hCoV-19/Wales/PHWC-24F09/2020|2020-03-20|Wales	2020-03-20
EPI_ISL_420985|hCoV-19/Wales/PHWC-252B4/2020|2020-03-23|Wales	2020-03-23
EPI_ISL_421354|hCoV-19/USA/NY-PV08125/2020|2020-03-13|USA	2020-03-13
EPI_ISL_424855|hCoV-19/USA/FL_7169/2020|2020-03-02|USA	2020-03-02
EPI_ISL_424868|hCoV-19/USA/LA_0842/2020|2020-03-09|USA	2020-03-09
EPI_ISL_424890|hCoV-19/USA/UT_8906/2020|2020-03-07|USA	2020-03-07
EPI_ISL_425388|hCoV-19/England/CAMB-75437/2020|2020-03-14|England	2020-03-14
EPI_ISL_426435|hCoV-19/USA/RI_0882/2020|2020-03-09|USA	2020-03-09
EPI_ISL_426677|hCoV-19/Australia/VIC369/2020|2020-03-22|Australia	2020-03-22
EPI_ISL_427322|hCoV-19/Russia/StPetersburg-RII4655S/2020|2020-04-05|Russia	2020-04-05
EPI_ISL_428254|hCoV-19/USA/WI-UW-158/2020|2020-03-15|USA	2020-03-15
EPI_ISL_428490|hCoV-19/Taiwan/78/2020|2020-03-16|Taiwan	2020-03-16
EPI_ISL_430084|hCoV-19/Russia/StPetersburg-RII5017V/2020|2020-04-09|Russia	2020-04-09
EPI_ISL_433117|hCoV-19/Scotland/EDB1683/2020|2020-04-16|Scotland	2020-04-16
EPI_ISL_435120|hCoV-19/United_Arab_Emirates/L068/2020|2020-03-14|United_Arab_Emirates	2020-03-14
EPI_ISL_435121|hCoV-19/United_Arab_Emirates/L0184/2020|2020-02-25|United_Arab_Emirates	2020-02-25
EPI_ISL_435124|hCoV-19/United_Arab_Emirates/L0879/2020|2020-03-16|United_Arab_Emirates	2020-03-16
EPI_ISL_435135|hCoV-19/United_Arab_Emirates/L4682/2020|2020-02-25|United_Arab_Emirates	2020-02-25
EPI_ISL_435382|hCoV-19/USA/UT-0681/2020|2020-04-06|USA	2020-04-06
EPI_ISL_437357|hCoV-19/DRC/3070/2020|2020-04-18|DRC	2020-04-18
EPI_ISL_437575|hCoV-19/USA/CA-SR0225/2020|2020-04-06|USA	2020-04-06
EPI_ISL_439142|hCoV-19/Scotland/CVR989/2020|2020-03-29|Scotland	2020-03-29
EPI_ISL_439524|hCoV-19/England/CAMB-77990/2020|2020-03-31|England	2020-03-31
EPI_ISL_440368|hCoV-19/England/CAMB-75895/2020|2020-03-18|England	2020-03-18
EPI_ISL_440738|hCoV-19/England/BRIS-122BAC/2020|2020-04-03|England	2020-04-03
EPI_ISL_440768|hCoV-19/England/BRIS-1225EA/2020|2020-04-04|England	2020-04-04
EPI_ISL_444484|hCoV-19/India/GJ-GBRC53/2020|2020-05-04|India	2020-05-04
EPI_ISL_446035|hCoV-19/Wales/PHWC-2DEB8/2020|2020-04-08|Wales	2020-04-08
EPI_ISL_447587|hCoV-19/India/TN-CCMB-C4-15/2020|2020-04-20|India	2020-04-20
EPI_ISL_448484|hCoV-19/England/OXON-AC7C5/2020|2020-04-07|England	2020-04-07
EPI_ISL_450783|hCoV-19/India/GJ-GBRC95b/2020|2020-04-11|India	2020-04-11
EPI_ISL_451400|hCoV-19/Morocco/OUA677-19/2020|2020-04-23|Morocco	2020-04-23
EPI_ISL_451646|hCoV-19/Poland/Pom5/2020|2020-04-22|Poland	2020-04-22
EPI_ISL_452112|hCoV-19/USA/TX-CDC-3009/2020|2020-03-10|USA	2020-03-10
EPI_ISL_452327|hCoV-19/Beijing/DT-travelAT01/2020|2020-03-13|Beijing	2020-03-13
EPI_ISL_452342|hCoV-19/Beijing/DT-travelNO01/2020|2020-03-12|Beijing	2020-03-12
EPI_ISL_455196|hCoV-19/Netherlands/NA_394/2020|2020-03-31|Netherlands	2020-03-31
EPI_ISL_458037|hCoV-19/India/TN-CCMB-C7/2020|2020-04-29|India	2020-04-29
EPI_ISL_460122|hCoV-19/USA/MA-MGH-00080/2020|2020-03-25|USA	2020-03-25
EPI_ISL_460364|hCoV-19/USA/MA-MGH-00136/2020|2020-03-25|USA	2020-03-25
EPI_ISL_461872|hCoV-19/England/NORW-EA8D7/2020|2020-05-17|England	2020-05-17
EPI_ISL_464328|hCoV-19/England/20104013504/2020|2020-02-28|England	2020-02-28
EPI_ISL_464549|hCoV-19/England/20109028804/2020|2020-03-06|England	2020-03-06
EPI_ISL_464779|hCoV-19/England/201160037/2020|2020-03-12|England	2020-03-12
EPI_ISL_464932|hCoV-19/England/20118059904/2020|2020-03-13|England	2020-03-13
EPI_ISL_465801|hCoV-19/England/20129003804/2020|2020-03-11|England	2020-03-11
EPI_ISL_467811|hCoV-19/USA/CA-QDX-117/2020|2020-03-16|USA	2020-03-16
EPI_ISL_471678|hCoV-19/USA/MI-MDHHS-SC20733/2020|2020-03-11|USA	2020-03-11
EPI_ISL_472789|hCoV-19/Wales/PHWC-15E05D/2020|2020-05-15|Wales	2020-05-15
EPI_ISL_473458|hCoV-19/England/CAMB-1B4116/2020|2020-06-01|England	2020-06-01
EPI_ISL_474971|hCoV-19/Israel/CVL-n-9560/2020|2020-04-19|Israel	2020-04-19
EPI_ISL_475618|hCoV-19/USA/CA-CSMC14/2020|2020-03-24|USA	2020-03-24
EPI_ISL_475663|hCoV-19/USA/CA-CSMC50/2020|2020-04-06|USA	2020-04-06
EPI_ISL_476705|hCoV-19/Germany/NW-MPP-1/2020|2020-05-20|Germany	2020-05-20
EPI_ISL_481237|hCoV-19/Senegal/5766/2020|2020-04-17|Senegal	2020-04-17
EPI_ISL_481258|hCoV-19/Japan/NGS-CD-107/2020|2020-04-23|Japan	2020-04-23
EPI_ISL_482357|hCoV-19/USA/OR-PROV-086/2020|2020-04-19|USA	2020-04-19
EPI_ISL_482362|hCoV-19/USA/OR-PROV-091/2020|2020-04-20|USA	2020-04-20
EPI_ISL_482765|hCoV-19/Egypt/MASRI-014/2020|2020-04-30|Egypt	2020-04-30
EPI_ISL_483013|hCoV-19/USA/MN-MDH-1293/2020|2020-03-24|USA	2020-03-24
EPI_ISL_483238|hCoV-19/USA/CA-ALSR-0582-SAN/2020|2020-04-15|USA	2020-04-15
EPI_ISL_483449|hCoV-19/USA/CA-ALSR-0993-SAN/2020|2020-04-26|USA	2020-04-26
EPI_ISL_485841|hCoV-19/USA/VA-DCLS-0540/2020|2020-03-12|USA	2020-03-12
EPI_ISL_486535|hCoV-19/Switzerland/BE-ETHZ-170023/2020|2020-06-23|Switzerland	2020-06-23
EPI_ISL_492174|hCoV-19/Australia/SA0409/2020|2020-03-14|Australia	2020-03-14
EPI_ISL_492193|hCoV-19/England/CAMB-1B4820/2020|2020-06-04|England	2020-06-04
EPI_ISL_493063|hCoV-19/USA/WY-WYPHL-20007007/2020|2020-04-01|USA	2020-04-01
EPI_ISL_494523|hCoV-19/USA/NC-QDX-171/2020|2020-04-27|USA	2020-04-27
EPI_ISL_494526|hCoV-19/USA/NC-QDX-174/2020|2020-04-27|USA	2020-04-27
EPI_ISL_494543|hCoV-19/USA/TX-QDX-188/2020|2020-04-27|USA	2020-04-27
EPI_ISL_495410|hCoV-19/USA/FL-BPHL-0504/2020|2020-06-03|USA	2020-06-03
EPI_ISL_495690|hCoV-19/USA/WA-S1240/2020|2020-05-11|USA	2020-05-11
EPI_ISL_500572|hCoV-19/Singapore/745/2020|2020-07-12|Singapore	2020-07-12
EPI_ISL_510871|hCoV-19/Sweden/20-52071/2020|2020-06-15|Sweden	2020-06-15
EPI_ISL_512564|hCoV-19/USA/FL-BPHL-0758/2020|2020-06-27|USA	2020-06-27
EPI_ISL_512816|hCoV-19/Sierra_Leone/KGH-G-8625/2020|2020-04-10|Sierra_Leone	2020-04-10
EPI_ISL_515459|hCoV-19/USA/NV-NSPHL-A0205/2020|2020-06-02|USA	2020-06-02
EPI_ISL_517271|hCoV-19/England/LIVE-A919D/2020|2020-03-25|England	2020-03-25
EPI_ISL_517875|hCoV-19/USA/FL-BPHL-0985/2020|2020-06-08|USA	2020-06-08
EPI_ISL_522352|hCoV-19/USA/TX-DSHS-0066/2020|2020-05-09|USA	2020-05-09
EPI_ISL_523469|hCoV-19/Netherlands/un-EMC-714/2020|2020-05-06|Netherlands	2020-05-06
EPI_ISL_525622|hCoV-19/USA/NY-Wadsworth-22513-01/2020|2020-03-16|USA	2020-03-16
EPI_ISL_526708|hCoV-19/South_Korea/KCDC2774/2020|2020-07-23|South_Korea	2020-07-23
EPI_ISL_527416|hCoV-19/USA/CO-CSU-D0459-1/2020|2020-04-02|USA	2020-04-02
EPI_ISL_529854|hCoV-19/USA/MI-MDHHS-SC21735/2020|2020-07-25|USA	2020-07-25
EPI_ISL_532369|hCoV-19/England/QEUH-95FBF9/2020|2020-08-03|England	2020-08-03
EPI_ISL_532876|hCoV-19/Scotland/QEUH-7B078B/2020|2020-07-19|Scotland	2020-07-19
EPI_ISL_535645|hCoV-19/Switzerland/ZH-ETHZ-250141/2020|2020-08-17|Switzerland	2020-08-17
EPI_ISL_538900|hCoV-19/England/LEED-2AA3C1/2020|2020-03-30|England	2020-03-30
EPI_ISL_539009|hCoV-19/England/LEED-2A89EF/2020|2020-03-31|England	2020-03-31
EPI_ISL_539017|hCoV-19/England/LEED-2A87C7/2020|2020-04-03|England	2020-04-03
EPI_ISL_540217|hCoV-19/Wales/QEUH-9A4506/2020|2020-04-04|Wales	2020-04-04
EPI_ISL_541333|hCoV-19/Czech_Republic/NRL-6834/2020|2020-05-23|Czech_Republic	2020-05-23
EPI_ISL_541340|hCoV-19/Brazil/PR-FIOCRUZ-5617/2020|2020-03-17|Brazil	2020-03-17
EPI_ISL_542187|hCoV-19/Italy/LOM-UniMI-L197/2020|2020-03-22|Italy	2020-03-22
EPI_ISL_542678|hCoV-19/USA/TX-HMH-1371/2020|2020-05-02|USA	2020-05-02
EPI_ISL_545087|hCoV-19/USA/TX-HMH-2050/2020|2020-05-11|USA	2020-05-11
EPI_ISL_545200|hCoV-19/USA/TX-HMH-2243/2020|2020-05-14|USA	2020-05-14
EPI_ISL_545210|hCoV-19/USA/TX-HMH-2260/2020|2020-05-24|USA	2020-05-24
EPI_ISL_545440|hCoV-19/USA/TX-HMH-2633/2020|2020-06-05|USA	2020-06-05
EPI_ISL_548944|hCoV-19/Pakistan/UN-UVAS-Lahore-III/2020|2020-05-11|Pakistan	2020-05-11
EPI_ISL_549081|hCoV-19/Norway/2959/2020|2020-07-29|Norway	2020-07-29
EPI_ISL_550417|hCoV-19/England/MILK-977D22/2020|2020-07-27|England	2020-07-27
EPI_ISL_551169|hCoV-19/England/MILK-9A9C2A/2020|2020-09-01|England	2020-09-01
EPI_ISL_551986|hCoV-19/England/MILK-993397/2020|2020-08-26|England	2020-08-26
EPI_ISL_552201|hCoV-19/England/MILK-99390E/2020|2020-08-26|England	2020-08-26
EPI_ISL_554634|hCoV-19/England/MILK-957D82/2020|2020-06-09|England	2020-06-09
EPI_ISL_554886|hCoV-19/England/ALDP-95AA1F/2020|2020-06-13|England	2020-06-13
EPI_ISL_555707|hCoV-19/England/ALDP-944799/2020|2020-06-07|England	2020-06-07
EPI_ISL_558971|hCoV-19/England/ALDP-52B87B/2020|2020-06-01|England	2020-06-01
EPI_ISL_559070|hCoV-19/England/ALDP-52A636/2020|2020-06-01|England	2020-06-01
EPI_ISL_559078|hCoV-19/England/ALDP-52AAA3/2020|2020-06-01|England	2020-06-01
EPI_ISL_559600|hCoV-19/England/ALDP-49E391/2020|2020-05-20|England	2020-05-20
EPI_ISL_559611|hCoV-19/England/ALDP-49F3BE/2020|2020-05-22|England	2020-05-22
EPI_ISL_560081|hCoV-19/Wales/MILK-9A89BB/2020|2020-09-01|Wales	2020-09-01
EPI_ISL_567220|hCoV-19/England/QEUH-9C89E2/2020|2020-09-10|England	2020-09-10
EPI_ISL_569036|hCoV-19/France/PAC-IHU-1014/2020|2020-07-30|France	2020-07-30
EPI_ISL_570003|hCoV-19/Canada/ON-UHTC-0277/2020|2020-06-23|Canada	2020-06-23
EPI_ISL_573140|hCoV-19/England/CAMB-1B5F48/2020|2020-09-14|England	2020-09-14
EPI_ISL_575081|hCoV-19/USA/UT-UPHL-02807/2020|2020-04-23|USA	2020-04-23
EPI_ISL_575332|hCoV-19/Israel/CVL-s2049/2020|2020-09-01|Israel	2020-09-01
EPI_ISL_576400|hCoV-19/USA/un-UW-10902/2020|2020-06-11|USA	2020-06-11
EPI_ISL_580650|hCoV-19/England/ALDP-9EDBD2/2020|2020-05-09|England	2020-05-09
EPI_ISL_583187|hCoV-19/USA/CA-CZB-6113/2020|2020-05-01|USA	2020-05-01
EPI_ISL_585124|hCoV-19/Northern_Ireland/NIRE-1071F6/2020|2020-03-27|Northern_Ireland	2020-03-27
EPI_ISL_587283|hCoV-19/England/ALDP-A2F2ED/2020|2020-10-05|England	2020-10-05
EPI_ISL_590748|hCoV-19/USA/MI-UM-MH27455/2020|2020-03-11|USA	2020-03-11
EPI_ISL_593741|hCoV-19/Australia/NSW1127/2020|2020-09-08|Australia	2020-09-08
EPI_ISL_596250|hCoV-19/Russia/SPE-RII-MH1007S/2020|2020-09-04|Russia	2020-09-04
EPI_ISL_596264|hCoV-19/Russia/NVS-RII-MH1087V/2020|2020-07-22|Russia	2020-07-22
EPI_ISL_596647|hCoV-19/Ireland/D-SVUH-R5315/2020|2020-03-24|Ireland	2020-03-24
EPI_ISL_602509|hCoV-19/Germany/NW-HHU-187/2020|2020-03-28|Germany	2020-03-28
EPI_ISL_603484|hCoV-19/Switzerland/SZ-ETHZ-310410/2020|2020-10-08|Switzerland	2020-10-08
EPI_ISL_604057|hCoV-19/USA/MI-QDX-1770/2020|2020-03-17|USA	2020-03-17
EPI_ISL_604071|hCoV-19/USA/MN-QDX-1722/2020|2020-03-16|USA	2020-03-16
EPI_ISL_604591|hCoV-19/USA/UT-QDX-2230/2020|2020-03-12|USA	2020-03-12
EPI_ISL_604936|hCoV-19/USA/LA-QDX-2624/2020|2020-03-16|USA	2020-03-16
EPI_ISL_606241|hCoV-19/England/ALDP-A86554/2020|2020-10-17|England	2020-10-17
EPI_ISL_610135|hCoV-19/USA/VA-DCLS-1575/2020|2020-08-14|USA	2020-08-14
EPI_ISL_614910|hCoV-19/Switzerland/BE-ETHZ-330427/2020|2020-10-18|Switzerland	2020-10-18
EPI_ISL_616087|hCoV-19/Denmark/DCGC-3333/2020|2020-08-31|Denmark	2020-08-31
EPI_ISL_617404|hCoV-19/Denmark/DCGC-8449/2020|2020-10-26|Denmark	2020-10-26
EPI_ISL_618273|hCoV-19/Denmark/DCGC-1957/2020|2020-07-06|Denmark	2020-07-06
EPI_ISL_618479|hCoV-19/Denmark/DCGC-1677/2020|2020-03-09|Denmark	2020-03-09
EPI_ISL_618698|hCoV-19/Denmark/DCGC-7791/2020|2020-10-19|Denmark	2020-10-19
EPI_ISL_622356|hCoV-19/Denmark/DCGC-6742/2020|2020-04-20|Denmark	2020-04-20
EPI_ISL_622596|hCoV-19/Denmark/DCGC-1846/2020|2020-03-30|Denmark	2020-03-30
EPI_ISL_626060|hCoV-19/Denmark/DCGC-8747/2020|2020-10-26|Denmark	2020-10-26
EPI_ISL_628267|hCoV-19/Wales/PHWC-485C38/2020|2020-10-21|Wales	2020-10-21
EPI_ISL_629391|hCoV-19/England/MILK-AC841D/2020|2020-10-21|England	2020-10-21
EPI_ISL_631667|hCoV-19/USA/TX-DSHS-1205/2020|2020-03-17|USA	2020-03-17
EPI_ISL_631680|hCoV-19/USA/TX-DSHS-1220/2020|2020-03-28|USA	2020-03-28
EPI_ISL_632146|hCoV-19/USA/NY-NYCPHL-000766/2020|2020-03-20|USA	2020-03-20
EPI_ISL_636514|hCoV-19/Aruba/AW-RIVM-10388/2020|2020-08-04|Aruba	2020-08-04
EPI_ISL_643624|hCoV-19/England/CAMC-B0B152/2020|2020-10-30|England	2020-10-30
EPI_ISL_644751|hCoV-19/Zimbabwe/ZW-6982/2020|2020-05-01|Zimbabwe	2020-05-01
EPI_ISL_648159|hCoV-19/Sweden/20-53276/2020|2020-10-29|Sweden	2020-10-29
EPI_ISL_654555|hCoV-19/Spain/PV-IBV-98008273/2020|2020-10-02|Spain	2020-10-02
EPI_ISL_654794|hCoV-19/Nigeria/NG57839/2020|2020-03-22|Nigeria	2020-03-22
EPI_ISL_661290|hCoV-19/Sweden/20-53262/2020|2020-10-21|Sweden	2020-10-21
EPI_ISL_668504|hCoV-19/Denmark/DCGC-9534/2020|2020-11-09|Denmark	2020-11-09
EPI_ISL_672235|hCoV-19/USA/CA-CZB-10156/2020|2020-04-07|USA	2020-04-07
EPI_ISL_672244|hCoV-19/USA/CA-CZB-10172/2020|2020-05-11|USA	2020-05-11
EPI_ISL_680608|hCoV-19/Wales/PHWC-48D32C/2020|2020-11-14|Wales	2020-11-14
EPI_ISL_681301|hCoV-19/Bahrain/920396988_S5_L001/2020|2020-09-11|Bahrain	2020-09-11
EPI_ISL_685524|hCoV-19/Japan/PG-1918/2020|2020-03-27|Japan	2020-03-27
EPI_ISL_692403|hCoV-19/Japan/PG-4164/2020|2020-07-25|Japan	2020-07-25
EPI_ISL_693142|hCoV-19/USA/MA-MASPHL-00406/2020|2020-04-25|USA	2020-04-25
EPI_ISL_693708|hCoV-19/USA/DE-DHSS-F970996/2020|2020-06-18|USA	2020-06-18
EPI_ISL_694212|hCoV-19/USA/AZ-TG280883/2020|2020-04-24|USA	2020-04-24
EPI_ISL_695939|hCoV-19/USA/AZ-TG648768/2020|2020-04-10|USA	2020-04-10
EPI_ISL_699656|hCoV-19/Tunisia/5008/2020|2020-03-24|Tunisia	2020-03-24
EPI_ISL_710490|hCoV-19/Spain/AS-HUCA-232023718/2020|2020-03-25|Spain	2020-03-25
EPI_ISL_711361|hCoV-19/Denmark/DCGC-14599/2020|2020-11-23|Denmark	2020-11-23
EPI_ISL_711390|hCoV-19/Denmark/DCGC-14903/2020|2020-11-23|Denmark	2020-11-23
EPI_ISL_722256|hCoV-19/Spain/AR-IBV-98010614/2020|2020-10-01|Spain	2020-10-01
EPI_ISL_722425|hCoV-19/Netherlands/ZH-EMC-1068/2020|2020-10-05|Netherlands	2020-10-05
EPI_ISL_728813|hCoV-19/Switzerland/GR-ETHZ-390165/2020|2020-12-01|Switzerland	2020-12-01
